,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107
84,24020.862693461,-121569.553032137,36269.3496807401,-53134.8065368095,-19515.1594541253,-175962.634045245,-54957.3814005172,-92584.7334254378,-22601.7781749191,-60385.9108332786,-80698.8016529826,-60199.7338310721,-75270.2722202207,-50998.6704062274,-33204.0685111084,-189906.311631566,-77043.8531359786,-105019.397414925,-83236.6881567472,84871.3460462642,6912.17606962859,-99208.7151881588,-40817.7280224013,-79395.5626375363,-118757.300419858,70741.4914577382,-21278.9415802935,84371.6077771842,82735.2099156821,-140187.253252802,-50959.4752478687,27372.04873318,-6737.5378289951,167690.715659451,71388.2115706665,-67490.0332859008,-71781.9031262429,68399.5807457707,12693.4619276248,-35692.9610669228,90495.8512708227,-41738.8142438449,-142607.554281487,-138786.026341456,-77582.7865634192,24403.0154874635,-57701.0424856666,108261.056797173,122273.325910621,-113495.350410121,88251.9284547533,1072.09747409404,-55849.07125319,-179695.972878969,16808.9535553513,-6913.91604161187,17004.929347147,-44031.7310078636,-18280.5119658075,-17094.8584254393,-50900.6825103298,-21229.947632344,91965.6697092962,-8844.27759080692,-55182.7535610823,137677.023145824,-2024.32003628979,99363.7558496136,91142.5713837511,32761.3830075831,-25845.1775291508,-2230.09461767607,-66235.7882184032,-89537.3098630035,10684.7100617108,92925.9510890991,21914.1229316491,39169.7913993276,107222.385100651,38425.0833905008,-36829.6206593427,27117.2802038448,54985.0377973025,221221.503188658,166416.873012776,57346.5460884507,-28696.6252997901,15682.0927525208,-28892.6010915863,-24238.17603642,83489.7167140991,254214.027737593,-27354.1911259844,-40935.3134974785,121450.227585076,61991.1723540271,80118.9330951997,13163.8038279357,52211.9803433826,87644.403500185,-22337.2108559944,61119.0800805321,82049.2946443941,163653.614348445,-47921.8504750236,-22542.9854373807,10988.4725389949
85,18070.0194099394,-91452.3433642695,27284.1096958297,-39971.3781189423,-14680.5431022302,-132370.275505851,-41342.4347534832,-69648.1201117376,-17002.4938542741,-45426.1195681892,-60706.76689831,-45286.0653958438,-56623.0820836036,-38364.4407730825,-24978.2104057412,-142859.59588731,-57957.2823570004,-79002.2645699743,-62615.9264055467,63845.6199502429,5199.77809860712,-74631.1001383474,-30705.6889274507,-59726.3876918914,-89336.7882346297,53216.2453964392,-16007.3721033983,63469.6850665793,62238.6826043832,-105457.760598824,-38334.9556841681,20590.9945121586,-5068.40411598892,126147.612827319,53702.7493635342,-50770.2919340058,-53998.9091701815,51454.5113337772,9548.82871354772,-26850.5135518335,68076.7302095237,-31398.5885169498,-107278.464839315,-104403.668670117,-58362.7023295798,18357.4990268587,-43406.3909775218,81440.8467601798,91981.7660472386,-85378.41504781,66388.7088691487,806.499850294718,-42013.2205262952,-135178.730224991,12644.7630496074,-5201.08701610571,12792.188494181,-33123.4662184685,-13751.7628014124,-12859.8388617385,-38290.7280507959,-15970.5157422545,69182.4210438306,-6653.22764516192,-41511.9740147429,103569.405990775,-1522.82217397811,74747.7315765089,68563.2341766187,24645.1942379505,-19442.384961978,-1677.61889078105,-49826.7690887305,-67355.6544486087,8037.71790666155,69904.8057222445,16485.1958807664,29466.0062755284,80659.4919039357,28905.7895861461,-27705.5811303645,20399.3414342122,41363.2396526701,166416.873012776,125189.347437588,43139.7162597903,-21587.4251805338,11797.0667433049,-21734.8506251079,-18233.4963164694,62806.2705659945,191235.94660685,-20577.5608852003,-30794.1441941948,91362.5791800268,46633.6992962,60270.5529193173,9902.64978052545,39277.1696119446,65931.6899909691,-16803.4695040993,45977.6560678441,61722.693548373,123110.64866909,-36049.8612932674,-16958.2662209023,8266.2273457513
86,6226.85177380864,-31514.0882573445,9401.98806664352,-13773.9667620173,-5058.85266544397,-45614.2335065656,-14246.4270423912,-24000.4457339797,-5858.98701123821,-15653.6474473754,-20919.2934754129,-15605.3853757244,-19512.0730704285,-13220.2229925467,-8607.38498631622,-49228.8086623292,-19971.832805631,-27223.844098466,-21577.1817152884,22000.9288766124,1791.82139997666,-25717.5594411449,-10581.0497059424,-20581.4589738553,-30785.0769645098,18338.0916491979,-5516.07229161218,21871.383315865,21447.1851071419,-36340.2954224538,-13210.0625564098,7095.56906352812,-1746.55048475847,43469.9304342449,18505.7388454596,-17495.2264972197,-18607.794254229,17731.0055900079,3290.48573019485,-9252.57268102006,23458.9514622822,-10819.8199551636,-36967.7023539177,-35977.0598305531,-20111.5388025158,6325.91602614493,-14957.657571986,28064.1691414102,31696.5250604134,-29421.0384131076,22877.2664934349,277.916415553032,-14477.5769645093,-46582.0150486219,4357.33152458755,-1792.27244737528,4408.1337052727,-11414.2054691823,-4738.7989271262,-4431.44573397989,-13194.8219022042,-5503.37174644075,23839.9678174224,-2292.67392712602,-14304.8495501792,35689.5764622826,-524.758039275537,25757.7501382948,23626.5986585439,8492.62903237554,-6699.76310158094,-578.10032899516,-17170.0925408334,-23210.4718243226,2769.76337816988,24088.8985027807,5680.72833144109,10153.8603407868,27794.9175837776,9960.81205418235,-9547.22532899525,7029.52622863721,14253.5963220952,57346.5460884507,43139.7162597903,14865.762599354,-7438.93483055308,4065.21898564653,-7489.73701123838,-6283.18521996105,21642.7735027806,65899.0932068308,-7090.93989285842,-10611.5310143535,31483.1559015348,16069.774281597,20768.9759949924,3412.41096383955,13534.7454653974,22719.7797333105,-5790.40406731313,15843.7045775469,21269.377474743,42423.4055121267,-12422.6287557867,-5843.74635703276,2848.50675823207
87,-3115.96154151482,15769.8770731662,-4704.82264451327,6892.5923184932,2531.48636298301,22825.6914593617,7129.01485061943,12009.9961590305,2931.87936093855,7833.19809146825,10468.1653446809,7809.0474027027,9763.98210383203,6615.49494213019,4307.19753169407,24634.4509390153,9994.04919154619,13623.0079507947,10797.3773652222,-11009.4235012112,-896.640352846484,12869.2522435322,5294.83359331792,10299.1105233219,15405.0745639179,-9176.51333279204,2760.28236181478,-10944.5979682089,-10732.3261248481,18184.945949724,6610.41058660067,-3550.67393929512,873.986460334958,-21752.6667352455,-9260.40519903036,8754.73753120739,9311.47446169799,-8872.72308989877,-1646.58279346181,4630.05410782325,-11739.028519708,5414.31594826343,18498.9049036764,18003.1802395408,10063.9590800782,-3165.5340079283,7484.91973769095,-14043.5126634971,-15861.1697653274,14722.4998340696,-11447.9491656387,-139.071378936844,7244.68393891758,23309.9763235557,-2180.44012406938,896.86606021813,-2205.86190171725,5711.75074674474,2371.32916380077,2217.52740903056,6602.78405330628,2753.92691740275,-11929.6918520678,1147.27057005067,7158.2498949145,-17859.3214884583,262.592707901119,-12889.363958279,-11822.9203859464,-4249.77282461448,3352.60978101256,289.285574431492,8592.03815426032,11614.6875166046,-1386.00957257004,-12054.2585625429,-2842.67743179911,-5081.06495370328,-13908.7772419627,-4984.46219864094,4777.50041818157,-3517.62562835278,-7132.60240989487,-28696.6252997901,-21587.4251805338,-7438.93483055308,3722.49664579069,-2034.26490259342,3747.91842343864,3144.15120429919,-10830.1999687929,-32976.3815668267,3548.35746890208,5310.08665990662,-15754.3982992059,-8041.4309608101,-10392.9453932477,-1707.59505981687,-6772.88425617604,-11369.1416549301,2897.55996111386,-7928.30405027653,-10643.3499030802,-21228.9781156973,6216.37303305707,2924.25282764423,-1425.41332792434
88,1702.80642399023,-8617.90096827355,2571.08507793622,-3766.65447294646,-1383.40322359548,-12473.7528147169,-3895.85433665366,-6563.20636157567,-1602.20944438983,-4280.67543608247,-5720.62875578652,-4267.4776005425,-5335.80765635767,-3615.22667569823,-2353.79144724551,-13462.2012343691,-5461.53440544904,-7444.68285106172,-5900.53609288415,6016.41477679393,489.994800158414,-7032.77145762969,-2893.51345853835,-5628.24390700667,-8418.54418932761,5014.76852160178,-1508.4353497637,5980.989007713,5864.98697954571,-9937.68452227153,-3612.44818400565,1940.36746370981,-477.614931798981,11887.3677233152,5060.61363453013,-4784.27705537116,-5088.52189571381,4848.75364296733,899.822324820955,-2530.22566972728,6415.12833468593,-2958.8080133151,-10109.2563842912,-9838.35344426,-5499.73866622269,1729.8967179933,-4090.34875513748,7674.47969436926,8667.7904744835,-8045.53167959231,6256.05968528303,75.9995379569773,-3959.06502266085,-12738.4041484397,1191.56395254686,-490.1181444158,1205.45641100993,-3121.34977733379,-1295.88073527772,-1211.83136157578,-3608.28044646671,-1504.96223514789,6519.32177315945,-626.958860277678,-3911.83066388621,9759.73770968599,-143.501305760545,7043.76208014288,6460.97344761428,2322.41007144607,-1832.12963195474,-158.088387146836,-4695.36532120708,-6347.17863247396,757.424625573798,6587.39481962882,1553.46249551154,2776.69346319062,7600.84966451459,2723.90212103069,-2610.8019288135,1922.30726770775,3897.81486116568,15682.0927525208,11797.0667433049,4065.21898564653,-2034.26490259342,1111.68231638377,-2048.15736105654,-1718.21147255704,5918.47294462883,18020.8881347897,-1939.10156212095,-2901.84893361619,8609.44214893833,4394.47025122285,5679.52265906287,933.164225132438,3701.23657391232,6212.99306404736,-1583.45462546464,4332.64881106185,5816.36337492471,11601.1830789746,-3397.11507782705,-1598.04170685093,778.957936191628
89,-3137.24115275571,15877.5731563696,-4736.95295019859,6939.66340169668,2548.77446007541,22981.5733064539,7177.70051715625,12092.0151589006,2951.90183303094,7886.69278578284,10539.6548306621,7862.37716646172,9830.66256203549,6660.67366422256,4336.61236489757,24802.6852166631,10062.3008303052,13716.0425756648,10871.1151150924,-11084.609362452,-902.76371408739,12957.1392989578,5330.99321818807,10369.4454954142,15510.2793276769,-9239.18183292177,2779.13295890718,-11019.3411211164,-10805.6196249779,18309.135088483,6655.55458647082,-3574.92230053601,879.955112982926,-21901.2206520418,-9323.64661582676,8814.52562829974,9375.06464212367,-8933.31693725073,-1657.82768248049,4661.67380213786,-11819.1970198377,5451.29154535581,18625.2381396575,18126.1280588553,10132.6881493927,-3187.15216083585,7536.03595978331,-14139.419010849,-15969.4893071237,14823.0431394952,-11526.1298185462,-140.021129066645,7294.15953600994,23469.1654623147,-2195.33084642139,902.990962866098,-2220.92623518037,5750.75759383712,2387.52351089317,2232.67140890075,6647.87596984309,2772.73411171737,-12011.1624355309,1155.10554214308,7207.13521422909,-17981.2868635879,264.38601332687,-12977.3883611865,-11903.6618027427,-4278.79549141092,3375.50551699384,291.261171523909,8650.71514024157,11694.006863697,-1395.47494769983,-12136.5798404504,-2862.09072359556,-5115.76470383304,-14003.7634504258,-5018.50222654848,4810.12705694062,-3541.64829514923,-7181.31257669129,-28892.6010915863,-21734.8506251079,-7489.73701123838,3747.91842343864,-2048.15736105654,3773.5138121977,3165.62332916936,-10904.1618717004,-33201.5847891785,3572.59001043892,5346.35045144345,-15861.9886743356,-8096.34772482873,-10463.9211850441,-1719.25661550222,-6819.13782575024,-11446.7841133932,2917.34805820626,-7982.44824485071,-10716.035764321,-21373.9556436047,6258.826060705,2944.2232164033,-1435.14780027636
90,-2631.85038578398,13319.7911802857,-3973.85819017129,5821.72517561277,2138.18215413042,19279.3794380088,6021.41593690566,10144.0639119834,2476.36812083596,6616.19379581004,8841.77953860599,6595.79527718337,8247.00167970156,5587.67901452755,3638.01007631368,20807.1211225235,8441.32440977683,11506.4702349975,9119.84355567508,-9298.9451579802,-757.333884615686,10869.8217325961,4472.20212752085,8698.98990821919,13011.6661883984,-7750.8049548389,2331.43127796219,-9244.1912395613,-9064.89899689498,15359.6430429545,5583.38458955358,-2999.02372106429,738.199612593515,-18373.0651281255,-7821.66296691055,7394.55832235471,7864.79785701197,-7494.21306264008,-1390.76156828655,3910.7060621651,-9915.19514175484,4573.1211144108,15624.8237851013,15206.1173501324,8500.3727531699,-2673.7210292808,6322.0256850883,-11861.6432612383,-13396.9001894574,12435.1396356335,-9669.3393119911,-117.46456348383,6119.11410506493,19688.4234167862,-1841.67619056077,757.524524976687,-1863.14831543087,4824.34497539211,2002.90776744818,1873.00141198353,5576.94295209252,2326.06324674461,-10076.2360782813,969.024954948112,6046.1088805063,-15084.609204255,221.795009465245,-10886.8087921313,-9986.05315382649,-3589.50715499474,2831.73178743775,244.340740578951,7257.13672318543,9810.1723702519,-1170.67228836701,-10181.4494901453,-2401.02504342938,-4291.64563825019,-11747.8409994262,-4210.05156374341,4035.24438641229,-2971.10995873305,-6024.44611527509,-24238.17603642,-18233.4963164694,-6283.18521996105,3144.15120429919,-1718.21147255704,3165.62332916936,2655.66036350215,-9147.56667764531,-27853.0082583177,2997.06714893836,4485.0854024429,-13306.7172650026,-6792.07457938473,-8778.2461298779,-1442.29466797496,-5720.61554836182,-9602.77572489358,2447.38075226126,-6696.52362371228,-8989.74655984925,-17930.7393557995,5250.56665406554,2469.92648337497,-1203.95408191577
91,9065.55191334652,-45880.7457566952,13688.1708450702,-20053.2492613681,-7365.0848175727,-66408.8719086937,-20741.0949584088,-34941.7803166637,-8529.98478836686,-22789.8396689485,-30455.9909053192,-22719.5758611863,-28407.2461947793,-19247.0645196753,-12531.3237356671,-71671.2613005685,-29076.6014160929,-39634.66305615,-31413.7975479725,32030.7227661501,2608.67778951452,-37441.69263494,-15404.7436636266,-29964.1442509838,-44819.3924499717,26698.0695665133,-8030.74194374091,31842.1199137361,31224.5380244572,-52907.1265329156,-19232.272139094,10330.3004530659,-2542.76874799831,63287.0229348933,26942.1438461083,-25470.9586493483,-27090.7243230242,25814.2248267678,4790.55392528829,-13470.6399025931,34153.4293795976,-15752.3646072923,-53820.5560338238,-52378.2989271258,-29279.9966490888,9209.77762401607,-21776.5615991145,40858.07587817,46146.3519360621,-42833.5153569026,33306.5655913058,404.613082868707,-21077.6216166379,-67817.8461590835,6343.75388634773,-2609.33446061512,6417.71578925499,-16617.718871311,-6899.12482925495,-6451.65531666423,-19210.0835682217,-8012.25146801388,34708.1436514044,-3337.85920425472,-20826.1511467522,51959.7575045979,-763.984983070919,37500.2054861658,34397.5036591926,12364.2527830245,-9754.05428148738,-841.644981123873,-24997.6024707397,-33791.6727264511,4032.44442048552,35070.5569756516,8270.46145709011,14782.8070081023,40466.0777927596,14501.7517770535,-13899.6189394572,10234.1499792861,20751.532572744,83489.7167140991,62806.2705659945,21642.7735027806,-10830.1999687929,5918.47294462883,-10904.1618717004,-9147.56667764531,31509.2913506516,95941.2030685902,-10323.5609338761,-15449.1208053709,45835.7119438503,23395.6706016903,30237.1466206412,4968.06249226625,19704.9716466018,33077.2836922926,-8430.13621944186,23066.5401337513,30965.6713642806,61763.4077349974,-18085.8626440265,-8507.79621749482,4147.08536999211
92,27603.2852458688,-139700.188639451,41678.4866428702,-61059.2233941239,-22425.6105996341,-202205.343003254,-63153.6133619983,-106392.632053585,-25972.5613516778,-69391.7426211485,-92734.0566179358,-69177.7995599142,-86495.9273587851,-58604.5082704861,-38156.0556809228,-218228.552273602,-88534.0165210707,-120681.776511822,-95650.4383473949,97528.885786172,7943.04393453639,-114004.500969084,-46905.2008692989,-91236.455189295,-136468.5223987,81291.7334545903,-24452.4396008023,96954.6175691754,95074.1706625342,-161094.494762894,-58559.4676260164,31454.2603480878,-7742.36050228167,192699.767552137,82034.904088352,-77555.3594314095,-82487.3100009183,78600.5549474839,14586.5389939216,-41016.1366047925,103992.218267675,-47963.6560143537,-163875.75455894,-159484.291723075,-89153.3253825392,28042.4315294546,-66306.4584749254,124406.890373887,140508.920772057,-130421.815878547,101413.641371744,1231.98790844632,-64178.2880236987,-206495.464389061,19315.8066633148,-7945.04340239844,19541.0098856659,-50598.5337158724,-21006.8302988164,-19644.3508035871,-58491.9066593108,-24396.1387952139,105681.242435315,-10163.2951425657,-63412.5970677022,158209.894048926,-2326.22300471523,114182.664079105,104735.388901437,37647.3489627687,-29699.674681604,-2562.68638818484,-76114.0588083564,-102890.721946012,12278.2059648131,106784.73822484,25182.3506055848,45011.4943336799,123213.31329542,44155.7220887419,-42322.3152944348,31161.4961590304,63185.394377488,254214.027737593,191235.94660685,65899.0932068308,-32976.3815668267,18020.8881347897,-33201.5847891785,-27853.0082583177,95941.2030685902,292126.990220556,-31433.7394937156,-47040.3228027095,139563.067238178,71236.4095765738,92067.7076441352,15127.0267275657,59998.7687812071,100715.511382454,-25668.5370015033,70234.2552371066,94285.9593843017,188060.581171686,-55068.8176795602,-25905.0003849729,12627.2709594582
93,-2970.19620451458,15032.1589032221,-4484.73005056859,6570.15539854906,2413.06289789995,21757.9008067788,6795.51803484196,11448.1660099198,2794.72542710549,7466.75943541301,9978.46236570901,7443.738520953,9307.22096513791,6306.02069579716,4105.70592424991,23482.0461371268,9526.52546604651,12985.7207704339,10292.2737786114,-10494.400351711,-854.695328346231,12267.2259138658,5047.1401629571,9817.31596448888,14684.4219321682,-8747.23410690295,2631.15577173173,-10432.6073707921,-10230.2656489591,17334.2503492244,6301.17418748986,-3384.57266479489,833.101189696335,-20735.0724051898,-8827.2014939746,8345.18906612437,8875.88172578164,-8457.65523553746,-1569.55530368378,4413.45920176799,-11189.874293819,5161.03310818039,17633.5222372045,17160.9876772356,9593.16495527293,-3017.44966051139,7134.77361635792,-13386.5541841358,-15119.1809040217,14033.7781919033,-10912.4116932219,-132.565590547696,6905.77609883455,22219.5307230561,-2078.43867595802,854.910477079507,-2102.67121749478,5444.5538441617,2260.3978862177,2113.79100991972,6293.9044250288,2625.09763634747,-11371.6183553454,1093.6010112176,6823.38545760925,-17023.8586688192,250.308565734716,-12286.3967983622,-11269.8416808906,-4050.96755705869,3195.77398954062,275.752734348422,8190.10080028841,11071.3499890216,-1321.1717529309,-11490.3578088761,-2709.69638299331,-4843.37166531416,-13258.1217139903,-4751.28800747405,4554.00794268186,-3353.07036079699,-6798.9377673391,-27354.1911259844,-20577.5608852003,-7090.93989285842,3548.35746890208,-1939.10156212095,3572.59001043892,2997.06714893836,-10323.5609338761,-31433.7394937156,3382.36455937458,5061.67968787914,-15017.4042295668,-7665.25112728211,-9906.76121944198,-1627.71340337218,-6456.04730459249,-10837.2908144577,2762.0114960308,-7557.41631744298,-10145.45175358,-20235.8820495305,5925.56979366848,2787.45566464451,-1358.73219231299
94,-4444.8732635098,22495.4974692262,-6711.36023456373,9832.18146455345,3611.12802640453,32560.5128102824,10169.4347258464,17132.0827009239,4182.28274311002,11173.9417514173,14932.6837442132,11139.4911494573,13928.1767186422,9436.90613680152,6144.1538652544,35140.6815781305,14256.3640320508,19433.020273938,15402.2998446157,-15704.7805357058,-1279.04426234151,18357.7988548699,7553.00216646155,14691.5295304931,21975.1120606723,-13090.1611658978,3937.50215023629,-15612.307867287,-15309.5052079539,25940.5576652283,9429.65337849427,-5064.98409879005,1246.72881820096,-31029.8588391842,-13209.8316779695,12488.5041946287,13282.6812292859,-12656.8088570324,-2348.82611267905,6604.70401777241,-16745.5513528138,7723.44198668485,26388.4154907084,25681.2715557395,14356.0894587772,-4515.58765700657,10677.1278073623,-20032.8640556306,-22625.7251505164,21001.4292579073,-16330.3309397167,-198.383274543017,10334.4349773389,33251.3380390598,-3110.3657349533,1279.36623058413,-3146.62952649001,8147.72834766615,3382.66613972229,3163.27020092434,9418.77424103321,3928.43620235201,-17017.5297893402,1636.5645772222,10211.1380861136,-25476.0591653138,374.584631739355,-18386.487919857,-16865.2218648854,-6062.23836605383,4782.44849304514,412.661612853059,12256.4159287927,16568.1807425258,-1977.12224942617,-17195.2223678709,-4055.03750448856,-7248.06434930927,-19840.6659604851,-7110.26194146915,6815.0340086863,-5017.84116979217,-10174.5523263341,-40935.3134974785,-30794.1441941948,-10611.5310143535,5310.08665990662,-2901.84893361619,5346.35045144345,4485.0854024429,-15449.1208053709,-47040.3228027095,5061.67968787914,7574.76044138355,-22473.4172260615,-11470.9828737771,-14825.3835909368,-2435.85921236741,-9661.41967608753,-16217.9131859526,4133.32662453536,-11309.609001438,-15182.5819375748,-30282.8247335249,8867.56460967291,4171.40360564907,-2033.33112630822
95,13187.4126107117,-66741.4770732195,19911.8110563243,-29170.9180778922,-10713.7892243745,-96603.1856904959,-30171.5085665997,-50828.8605915211,-12408.3376326685,-33151.7619576948,-44303.5043398989,-33049.5511013216,-41323.2509488035,-27998.182988977,-18228.9769271911,-104258.240880982,-42296.9438437281,-57655.4698935077,-45696.79969783,46594.2240885154,3794.77286187951,-54465.4152709086,-22408.863000984,-43588.0283452858,-65197.5551901073,38836.9580416562,-11682.1026005427,46319.8686319349,45421.4889996002,-76962.5627105513,-27976.6649139514,15027.208025431,-3698.89676591108,92061.9166183699,39192.0062795846,-37051.9130561502,-39408.1422714927,37551.2530588552,6968.68892820892,-19595.3746913392,49682.0678547406,-22914.5377640942,-78291.3038434038,-76193.2915283723,-42592.8173753353,13397.2138422145,-31677.7738184163,59435.1353602578,67127.8471820388,-62308.7536178713,48450.1580595045,588.579683011492,-30661.0447734397,-98652.7823367191,9228.08680593515,-3795.72810352788,9335.6771810645,-24173.3451531129,-10035.9698610567,-9385.04809152162,-27944.3878014125,-11655.20500676,50488.9956682142,-4855.49329855635,-30295.2374979985,75584.4506672413,-1111.34824403919,54550.5323293646,50037.116092669,17985.9433415007,-14188.9583410669,-1224.31813792548,-36363.3346553194,-49155.8302582531,5865.88758312834,51016.1885063503,12030.8160780664,21504.1486082453,58864.9063720694,21095.3051827519,-20219.3988670923,14887.3405377624,30186.6918812203,121450.227585076,91362.5791800268,31483.1559015348,-15754.3982992059,8609.44214893833,-15861.9886743356,-13306.7172650026,45835.7119438503,139563.067238178,-15017.4042295668,-22473.4172260615,66675.9676064936,34033.0477921112,43985.1574916176,7226.90582852011,28664.2880731337,48116.6278966025,-12263.0906262436,33554.2706227832,45044.9226866457,89845.5548906963,-26309.0140994395,-12376.0605201299,6032.65266457929
96,6731.17856021831,-34066.4854292682,10163.4763113865,-14889.5514339409,-5468.58056653431,-49308.6332826559,-15400.2773393149,-25944.2960309034,-6333.51959982854,-16921.4717026325,-22613.5942931699,-16869.3007768147,-21092.3999298522,-14290.958706137,-9304.5165332399,-53215.9610425862,-21589.3966442213,-29428.7647078897,-23324.766387212,23782.8337880221,1936.94506138632,-27800.4826547353,-11438.0328153661,-22248.3978124456,-33278.4298656002,19823.3351022742,-5962.83144270253,23642.7960397747,23184.2410602182,-39283.5780110442,-14279.9753533335,7670.25522493777,-1888.00755251548,46990.6582623212,20004.5604235359,-18912.2043983101,-20114.8815303193,19167.0797722509,3556.98959993784,-10001.9594362771,25358.9449153585,-11696.141606254,-39961.8000466747,-38890.9231483101,-21740.4177452728,6838.26625005459,-16169.1120355763,30337.1495736532,34263.6982009897,-31803.9147516979,24730.1479673445,300.425493629356,-15650.1486155996,-50354.7976372122,4710.24164433056,-1937.43264013229,4765.15840834902,-12338.6677452727,-5122.60495321655,-4790.35853090358,-14263.5003241278,-5949.10225169776,25770.8206454987,-2478.36276571636,-15463.4316179362,38580.1558528589,-567.259377865872,27843.9284872045,25540.1702366202,9180.46623545186,-7242.39204433794,-624.921980085495,-18560.7371085904,-25090.3403504129,2994.0927687462,26039.9127891903,6140.82334701743,10976.2444188631,30046.0907243539,10767.560715592,-10320.4766675856,7598.86343171353,15408.0272751715,61991.1723540271,46633.6992962,16069.774281597,-8041.4309608101,4394.47025122285,-8096.34772482873,-6792.07457938473,23395.6706016903,71236.4095765738,-7665.25112728211,-11470.9828737771,34033.0477921112,17371.30158884,22451.1022605688,3688.78983358253,14630.955064307,24559.9059988868,-6259.38196840348,17126.9219889566,22992.0323861527,45859.3729235363,-13428.7655110438,-6317.04457062311,3079.21375297505
97,8699.54260000278,-44028.3731255944,13135.529587282,-19243.6266302673,-7067.72954758307,-63727.704138704,-19903.7014939747,-33531.0535188962,-8185.59826837724,-21869.7309267366,-29226.3717464406,-21802.30392453,-27260.3423136785,-18469.9904996856,-12025.3886045664,-68777.6317250232,-27902.6732294365,-38034.4675083826,-30145.508250205,30737.5259528063,2503.3559761708,-35930.035281617,-14782.7981158592,-28754.3827309942,-43009.8705133153,25620.1713642806,-7706.51167375128,30556.5376837256,29963.8898222246,-50771.0733462592,-18455.7953413265,9913.22863972218,-2440.10792245314,60731.895565994,25854.391477209,-24442.6033793587,-25996.9732197012,24772.010652313,4597.14183416678,-12926.7811603812,32774.5311773649,-15116.3843373027,-51647.6243749452,-50263.5964349139,-28097.8566568769,8837.94539400567,-20897.3625791249,39208.4867037151,44283.2558171627,-41104.1705035796,31961.8583612954,388.2773806361,-20226.6413466482,-65079.7929724271,6087.63346189287,-2503.98613506994,6158.60925368904,-15946.8011013214,-6620.58205926531,-6191.17851889682,-18434.5026037876,-7688.76772580203,33306.8496158384,-3203.0976842651,-19985.3236545403,49861.9530523652,-733.140129747974,35986.1857561554,33008.7512902933,11865.0629141252,-9360.24762260886,-807.664711134261,-23988.3583118612,-32427.3799564614,3869.63996825291,33654.6309956412,7936.55283819082,14185.9713058697,38832.3150071936,13916.263297043,-13338.4407528009,9820.96011038685,19913.7177038447,80118.9330951997,60270.5529193173,20768.9759949924,-10392.9453932477,5679.52265906287,-10463.9211850441,-8778.2461298779,30237.1466206412,92067.7076441352,-9906.76121944198,-14825.3835909368,43985.1574916176,22451.1022605688,29016.3630017419,4767.48373447809,18909.4102499247,31741.8334067266,-8089.78094945223,22135.2599870742,29715.4745509368,59269.7942549869,-17355.6705684813,-8164.30553083852,3979.65244553728
98,1429.36341954444,-7234.00629910794,2158.21064987929,-3161.79105378098,-1161.25117595784,-10470.6710795789,-3270.24352165484,-5509.26221324346,-1344.92067800219,-3593.2686141392,-4801.98886092654,-3582.19013623812,-4478.96376844215,-3034.68009681054,-1975.81084058008,-11300.3907665922,-4584.50084739463,-6249.18792147947,-4953.00600705195,5050.27645984802,411.309608212661,-5903.42279540857,-2428.86227895623,-4724.43951561892,-7066.6629750231,4209.47829493368,-1266.20517712606,5020.53949285042,4923.16550287758,-8341.85408921698,-3032.34778567351,1628.77602176402,-400.91774527249,9978.44989248021,4247.96142869537,-4016.00000773343,-4271.38807724274,4070.12270449368,755.325500930741,-2123.91259778407,5384.96310801778,-2483.67159067742,-8485.87430193109,-8258.47396606658,-4616.57012552938,1452.10345313085,-3433.50530124978,6442.08313089552,7275.88436239861,-6753.55020487116,5251.43829542045,63.7952487890106,-3323.30360002315,-10692.8237153851,1000.21817032329,-411.413145389309,1011.8797260086,-2620.11179219611,-1087.78337514009,-1017.2309632437,-3028.8493189679,-1263.2897882047,5472.42477565797,-526.279468890074,-3283.65431069295,8192.48263926774,-120.457331039621,5912.64850278026,5423.44624177946,1949.46880311137,-1537.91942459488,-132.701964509245,-3941.36605134714,-5327.92502233619,635.794555155812,5529.56639851623,1304.00169592685,2330.80167402258,6380.27688576308,2286.4877624182,-2191.54962075917,1613.61599937307,3271.88921783094,13163.8038279357,9902.64978052545,3412.41096383955,-1707.59505981687,933.164225132438,-1719.25661550222,-1442.29466797496,4968.06249226625,15127.0267275657,-1627.71340337218,-2435.85921236741,7226.90582852011,3688.78983358253,4767.48373447809,783.313234575563,3106.87820488314,5215.28747279588,-1329.177577827,3636.89591078265,4882.35005797881,9738.22184536188,-2851.59367255047,-1341.42221129662,653.869966468091
